store_internal_id,rating_previous_day,number_of_raters,last_updated_at
"2186","5","20","2025-05-24T16:32:18.997Z"
"2187","5","20","2025-05-24T01:09:39.808Z"
"2188","5","20","2025-05-24T00:56:00.960Z"
"2189","5","20","2025-05-24T10:10:22.258Z"
"2190","5","20","2025-05-24T16:28:52.168Z"
"2191","5","20","2025-05-24T17:52:01.757Z"
"2192","5","20","2025-05-24T20:09:57.747Z"
"2193","5","20","2025-05-24T17:13:45.054Z"
"2194","5","20","2025-05-24T14:07:30.646Z"
"2195","5","20","2025-05-24T11:40:05.206Z"
"2196","5","20","2025-05-23T22:53:51.475Z"
"2197","5","20","2025-05-24T13:30:49.466Z"
"2198","5","20","2025-05-23T22:24:45.336Z"
"2199","5","20","2025-05-24T14:42:05.376Z"
"2200","5","20","2025-05-24T11:16:19.603Z"
"2201","5","20","2025-05-24T10:07:18.800Z"
"2202","5","20","2025-05-24T19:50:07.230Z"
"2203","5","20","2025-05-24T04:30:47.900Z"
"2204","5","20","2025-05-24T03:05:26.818Z"
"2205","5","20","2025-05-24T16:30:49.719Z"
"2206","5","20","2025-05-24T04:43:05.012Z"
"2207","5","20","2025-05-24T07:05:22.930Z"
"2208","5","20","2025-05-24T19:54:26.513Z"
"2209","5","20","2025-05-24T13:35:01.530Z"
"2210","5","20","2025-05-24T20:24:37.808Z"
"2211","5","20","2025-05-24T07:11:47.892Z"
"2212","5","20","2025-05-23T21:30:03.162Z"
"2213","5","20","2025-05-24T08:56:00.773Z"
"2214","5","20","2025-05-24T18:47:34.117Z"
"2215","5","20","2025-05-24T09:14:34.755Z"
"2216","5","20","2025-05-24T02:18:44.124Z"
"2217","5","20","2025-05-24T20:19:57.032Z"
"2218","5","20","2025-05-24T20:33:17.848Z"
"2219","5","20","2025-05-24T05:46:54.082Z"
"2220","5","20","2025-05-24T14:15:47.215Z"
"2221","5","20","2025-05-24T06:24:25.314Z"
"2222","5","20","2025-05-24T14:00:43.696Z"
"2223","5","20","2025-05-24T20:52:18.813Z"
"2224","5","20","2025-05-24T08:56:48.627Z"
"2225","5","20","2025-05-24T03:40:47.679Z"
"2226","5","20","2025-05-24T00:01:31.466Z"
"2227","5","20","2025-05-24T10:59:12.285Z"
"2228","5","20","2025-05-24T14:38:06.161Z"
"2229","5","20","2025-05-24T04:43:50.819Z"
"2230","5","20","2025-05-24T06:59:13.621Z"
"2231","5","20","2025-05-24T16:47:06.835Z"
"2232","5","20","2025-05-24T12:18:44.621Z"
"2233","5","20","2025-05-24T04:04:09.707Z"
"2234","5","20","2025-05-24T13:44:56.632Z"
"2235","5","20","2025-05-23T23:35:03.519Z"
"2236","5","20","2025-05-24T09:03:46.556Z"
"2237","5","20","2025-05-24T02:27:29.241Z"
"2238","5","20","2025-05-23T21:43:57.398Z"
"2239","5","20","2025-05-24T13:04:37.644Z"
"2240","5","20","2025-05-24T07:24:07.212Z"
"2241","5","20","2025-05-24T14:12:27.168Z"
"2242","5","20","2025-05-23T23:00:18.062Z"
"2243","5","20","2025-05-24T20:44:11.809Z"
"2244","5","20","2025-05-24T09:46:12.503Z"
"2245","5","20","2025-05-23T21:20:12.033Z"
"2246","5","20","2025-05-24T18:37:22.541Z"
"2247","5","20","2025-05-23T23:46:13.679Z"
"2248","5","20","2025-05-24T09:49:56.498Z"
"2249","5","20","2025-05-24T10:16:20.003Z"
"2250","5","20","2025-05-24T18:21:13.454Z"
"2251","5","20","2025-05-24T14:28:11.239Z"
"2252","5","20","2025-05-24T16:30:36.950Z"
"2253","5","20","2025-05-24T00:46:15.589Z"
"2254","5","20","2025-05-23T22:00:00.805Z"
"2255","5","20","2025-05-24T19:20:02.476Z"
"2256","5","20","2025-05-24T19:23:54.371Z"
"2257","5","20","2025-05-24T12:30:25.031Z"
"2258","5","20","2025-05-23T21:28:40.030Z"
"2259","5","20","2025-05-24T09:53:53.530Z"
"2260","5","20","2025-05-24T19:36:20.069Z"
"2261","5","20","2025-05-24T12:45:35.731Z"
"2262","5","20","2025-05-24T18:24:18.422Z"
"2263","5","20","2025-05-24T18:18:35.233Z"
"2264","5","20","2025-05-24T02:04:52.207Z"
"2265","5","20","2025-05-23T21:02:28.362Z"
"2266","5","20","2025-05-24T15:24:21.983Z"
"2267","5","20","2025-05-24T20:39:13.782Z"
"2268","5","20","2025-05-24T19:48:01.412Z"
"2269","5","20","2025-05-24T20:09:14.198Z"
"2270","5","20","2025-05-24T12:22:58.112Z"
"2271","5","20","2025-05-24T20:39:08.192Z"
"2272","5","20","2025-05-24T19:42:36.894Z"
"2273","5","20","2025-05-24T17:14:26.156Z"
"2274","5","20","2025-05-24T06:39:16.909Z"
"2275","5","20","2025-05-24T14:00:25.092Z"
"2276","5","20","2025-05-24T05:44:25.076Z"
"2277","5","20","2025-05-24T10:15:51.601Z"
"2278","5","20","2025-05-24T08:18:39.731Z"
"2279","5","20","2025-05-24T14:52:59.961Z"
"2280","5","20","2025-05-24T01:31:24.494Z"
"2281","5","20","2025-05-24T02:31:10.980Z"
"2282","5","20","2025-05-24T18:37:44.924Z"
"2283","5","20","2025-05-24T09:01:44.072Z"
"2284","5","20","2025-05-24T06:27:22.972Z"
"2285","5","20","2025-05-23T22:53:39.455Z"
"2286","5","20","2025-05-24T08:50:36.517Z"
"2287","5","20","2025-05-23T22:41:21.129Z"
"2288","5","20","2025-05-24T07:36:24.629Z"
"2289","5","20","2025-05-24T16:02:25.323Z"
"2290","5","20","2025-05-24T01:02:37.448Z"
"2291","5","20","2025-05-24T19:00:12.678Z"
"2292","5","20","2025-05-24T10:56:11.430Z"
"2293","5","20","2025-05-24T17:36:23.954Z"
"2294","5","20","2025-05-24T13:37:08.548Z"
"2295","5","20","2025-05-23T21:28:47.862Z"
"2296","5","20","2025-05-24T07:15:06.457Z"
"2297","5","20","2025-05-24T14:42:18.212Z"
"2298","5","20","2025-05-24T20:26:58.389Z"
"2299","5","20","2025-05-24T13:10:13.224Z"
"2300","5","20","2025-05-24T20:32:47.300Z"
"2301","5","20","2025-05-24T16:54:38.327Z"
"2302","5","20","2025-05-24T04:44:46.550Z"
"2303","5","20","2025-05-23T22:28:20.426Z"
"2304","5","20","2025-05-24T04:02:31.949Z"
"2305","5","20","2025-05-24T17:53:28.250Z"
"2306","5","20","2025-05-24T15:01:28.170Z"
"2307","5","20","2025-05-24T12:05:08.848Z"
"2308","5","20","2025-05-23T23:42:05.007Z"
"2309","5","20","2025-05-24T05:58:02.013Z"
"2310","5","20","2025-05-23T23:25:11.566Z"
"2311","5","20","2025-05-24T16:41:16.524Z"
"2312","5","20","2025-05-24T12:37:37.202Z"
"2313","5","20","2025-05-24T16:42:21.558Z"
"2314","5","20","2025-05-23T22:35:43.337Z"
"2315","5","20","2025-05-24T05:33:23.722Z"
"2316","5","20","2025-05-24T08:56:32.621Z"
"2317","5","20","2025-05-24T10:13:22.368Z"
"2318","5","20","2025-05-24T09:27:24.656Z"
"2319","5","20","2025-05-23T22:50:38.512Z"
"2320","5","20","2025-05-24T18:27:15.670Z"
"2321","5","20","2025-05-23T21:04:53.190Z"
"2322","5","20","2025-05-24T13:04:05.819Z"
"2323","5","20","2025-05-23T21:58:49.621Z"
"2324","5","20","2025-05-23T20:56:00.974Z"
"2325","5","20","2025-05-23T21:56:16.921Z"
"2326","5","20","2025-05-24T01:41:55.419Z"
"2327","5","20","2025-05-24T17:07:30.039Z"
"2328","5","20","2025-05-24T13:45:18.419Z"
"2329","5","20","2025-05-24T01:19:05.586Z"
"2330","5","20","2025-05-23T21:18:37.780Z"
"2331","5","20","2025-05-24T03:40:10.228Z"
"2332","5","20","2025-05-24T00:19:07.411Z"
"2333","5","20","2025-05-24T16:11:56.521Z"
"2334","5","20","2025-05-24T19:59:15.090Z"
"2335","5","20","2025-05-24T20:31:37.709Z"
"2336","5","20","2025-05-24T18:42:19.210Z"
"2337","5","20","2025-05-24T16:12:13.303Z"
"2338","5","20","2025-05-23T23:03:53.358Z"
"2339","5","20","2025-05-24T12:44:22.530Z"
"2340","5","20","2025-05-24T08:08:50.102Z"
"2341","5","20","2025-05-24T05:15:04.820Z"
"2342","5","20","2025-05-24T09:39:15.272Z"
"2343","5","20","2025-05-24T08:15:06.779Z"
"2344","5","20","2025-05-24T08:48:50.250Z"
"2345","5","20","2025-05-23T22:38:09.812Z"
"2346","5","20","2025-05-24T02:20:26.452Z"
"2347","5","20","2025-05-24T05:53:09.672Z"
"2348","5","20","2025-05-24T05:49:18.493Z"
"2349","5","20","2025-05-24T19:57:20.157Z"
"2350","5","20","2025-05-24T08:13:16.587Z"
"2351","5","20","2025-05-24T06:15:00.917Z"
"2352","5","20","2025-05-24T06:53:19.514Z"
"2353","5","20","2025-05-24T05:52:27.373Z"
"2354","5","20","2025-05-23T22:17:03.476Z"
"2355","5","20","2025-05-24T20:11:55.463Z"
"2356","5","20","2025-05-24T01:09:40.519Z"
"2357","5","20","2025-05-24T13:48:34.787Z"
"2358","5","20","2025-05-24T06:58:31.310Z"
"2359","5","20","2025-05-24T10:00:09.125Z"
"2360","5","20","2025-05-24T13:05:31.849Z"
"2361","5","20","2025-05-24T18:49:57.571Z"
"2362","5","20","2025-05-24T19:53:34.476Z"
"2363","5","20","2025-05-23T21:07:14.455Z"
"2364","5","20","2025-05-24T16:58:44.361Z"
"2365","5","20","2025-05-24T01:47:49.005Z"
"2366","5","20","2025-05-23T22:05:29.619Z"
"2367","5","20","2025-05-23T22:03:34.475Z"
"2368","5","20","2025-05-24T15:02:56.304Z"
"2369","5","20","2025-05-24T03:00:56.252Z"
"2370","5","20","2025-05-23T22:41:27.449Z"
"2371","5","20","2025-05-24T00:33:14.909Z"
"2372","5","20","2025-05-24T13:38:02.858Z"
"2373","5","20","2025-05-24T11:35:05.713Z"
"2374","5","20","2025-05-24T15:57:26.088Z"
"2375","5","20","2025-05-24T07:47:48.742Z"
"2376","5","20","2025-05-24T11:12:22.808Z"
"2377","5","20","2025-05-24T00:03:57.628Z"
"2378","5","20","2025-05-24T12:11:42.516Z"
"2379","5","20","2025-05-24T15:46:12.259Z"
"2380","5","20","2025-05-23T21:55:34.181Z"
"2381","5","20","2025-05-24T04:43:11.615Z"
"2382","5","20","2025-05-24T02:30:47.936Z"
"2383","5","20","2025-05-24T06:48:19.192Z"
"2384","5","20","2025-05-24T11:46:22.221Z"
"2385","5","20","2025-05-24T02:40:40.905Z"
"2386","5","20","2025-05-23T21:47:03.046Z"
"2387","5","20","2025-05-24T02:56:24.736Z"
"2388","5","20","2025-05-24T15:02:54.912Z"
"2389","5","20","2025-05-24T04:42:27.625Z"
"2390","5","20","2025-05-24T05:44:08.637Z"
"2391","5","20","2025-05-24T02:48:52.281Z"
"2392","5","20","2025-05-24T13:28:37.624Z"
"2393","5","20","2025-05-24T04:46:35.098Z"
"2394","5","20","2025-05-24T04:30:01.123Z"
"2395","5","20","2025-05-24T06:50:22.136Z"
"2396","5","20","2025-05-24T10:08:29.793Z"
"2397","5","20","2025-05-24T17:25:46.640Z"
"2398","5","20","2025-05-24T18:18:08.341Z"
"2399","5","20","2025-05-24T13:07:05.582Z"
"2400","5","20","2025-05-24T05:30:59.213Z"
"2401","5","20","2025-05-24T19:06:35.912Z"
"2402","5","20","2025-05-24T15:09:02.760Z"
"2403","5","20","2025-05-23T21:42:09.100Z"
"2404","5","20","2025-05-24T16:56:54.607Z"
"2405","5","20","2025-05-23T22:47:39.143Z"
"2406","5","20","2025-05-24T09:35:54.491Z"
"2407","5","20","2025-05-23T23:05:15.676Z"
"2408","5","20","2025-05-24T12:51:31.251Z"
"2409","5","20","2025-05-24T02:12:15.942Z"
"2410","5","20","2025-05-24T11:33:24.770Z"
"2411","5","20","2025-05-24T20:17:09.859Z"
"2412","5","20","2025-05-24T03:59:44.661Z"
"2413","5","20","2025-05-23T22:11:56.109Z"
"2414","5","20","2025-05-24T10:57:21.661Z"
"2415","5","20","2025-05-24T11:00:14.371Z"
"2416","5","20","2025-05-24T07:58:21.733Z"
"2417","5","20","2025-05-23T21:19:16.966Z"
"2418","5","20","2025-05-24T06:23:32.156Z"
"2419","5","20","2025-05-24T15:15:07.292Z"
"2420","5","20","2025-05-23T21:07:12.441Z"
"2421","5","20","2025-05-23T22:43:39.325Z"
"2422","5","20","2025-05-24T01:37:07.959Z"
"2423","5","20","2025-05-24T09:43:15.022Z"
"2424","5","20","2025-05-24T03:59:44.319Z"
"2425","5","20","2025-05-24T04:01:55.774Z"
"2426","5","20","2025-05-24T00:55:52.314Z"
"2427","5","20","2025-05-24T19:04:50.237Z"
"2428","5","20","2025-05-24T11:30:44.587Z"
"2429","5","20","2025-05-24T09:31:07.817Z"
"2430","5","20","2025-05-24T04:25:25.539Z"
"2431","5","20","2025-05-24T19:25:22.517Z"
"2432","5","20","2025-05-24T12:49:27.434Z"
"2433","5","20","2025-05-24T12:58:00.886Z"
"2434","5","20","2025-05-24T09:36:07.391Z"
"2435","5","20","2025-05-23T21:29:52.586Z"
"2436","5","20","2025-05-24T00:33:13.170Z"
"2437","5","20","2025-05-24T02:45:54.262Z"
"2438","5","20","2025-05-24T14:18:38.983Z"
"2439","5","20","2025-05-24T09:51:04.222Z"
"2440","5","20","2025-05-24T03:35:59.415Z"
"2441","5","20","2025-05-24T01:10:59.715Z"
"2442","5","20","2025-05-24T07:03:32.423Z"
"2443","5","20","2025-05-24T14:57:47.534Z"
"2444","5","20","2025-05-24T10:30:23.634Z"
"2445","5","20","2025-05-24T10:48:22.981Z"
"2446","5","20","2025-05-24T09:47:27.489Z"
"2447","5","20","2025-05-24T05:39:37.588Z"
"2448","5","20","2025-05-23T21:27:13.454Z"
"2449","5","20","2025-05-24T04:39:03.600Z"
"2450","5","20","2025-05-24T04:26:37.501Z"
"2451","5","20","2025-05-24T12:33:09.137Z"
"2452","5","20","2025-05-24T01:18:58.210Z"
"2453","5","20","2025-05-23T22:56:20.239Z"
"2454","5","20","2025-05-24T16:23:54.676Z"
"2455","5","20","2025-05-24T03:26:55.174Z"
"2456","5","20","2025-05-24T00:33:42.181Z"
"2457","5","20","2025-05-24T13:59:25.701Z"
"2458","5","20","2025-05-24T17:20:07.373Z"
"2459","5","20","2025-05-24T03:37:13.771Z"
"2460","5","20","2025-05-24T02:07:55.429Z"
"2461","5","20","2025-05-23T23:30:22.511Z"
"2462","5","20","2025-05-23T21:45:07.283Z"
"2463","5","20","2025-05-24T07:54:07.738Z"
"2464","5","20","2025-05-24T02:22:57.798Z"
"2465","5","20","2025-05-24T18:39:58.089Z"
"2466","5","20","2025-05-24T19:36:57.096Z"
"2467","5","20","2025-05-24T05:42:06.232Z"
"2468","5","20","2025-05-24T02:22:31.798Z"
"2469","5","20","2025-05-24T06:37:04.091Z"
"2470","5","20","2025-05-24T17:04:08.392Z"
"2471","5","20","2025-05-23T23:06:16.914Z"
"2472","5","20","2025-05-24T12:17:21.299Z"
"2473","5","20","2025-05-23T22:46:58.105Z"
"2474","5","20","2025-05-24T03:50:09.122Z"
"2475","5","20","2025-05-24T17:40:21.181Z"
"2476","5","20","2025-05-24T04:12:27.523Z"
"2477","5","20","2025-05-23T21:51:49.335Z"
"2478","5","20","2025-05-24T13:53:31.721Z"
"2479","5","20","2025-05-24T19:17:06.260Z"
"2480","5","20","2025-05-24T12:13:29.255Z"
