transaction_id,partner_id,store_id,internal_store_id,transaction_type,amount,amount_platform_commission,transaction_date,notes
"150","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","discount","710958.83","71095.883","2025-05-25T09:09:32.594Z","التشقلب تخمين ذلك يدق زال حال."
"151","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","deposit","958538.78","95853.878","2025-05-25T11:41:08.683Z","الوصول أَخَّاذ المحيط."
"152","3","5b9dac8f-56ad-443c-9d0c-0869587c4ff3","13","withdraw","793562.72","79356.272","2025-05-25T07:58:32.975Z","تاج يهرب اتحداك مجموع."
"153","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","discount","330701.36","33070.136","2025-05-25T08:26:50.510Z","خاشع وذلك تريد يستثني أفضل دعه فضائي بكمل."
"154","4","afa5b6ac-4751-4600-a3d2-4e21ba1e7a9b","18","withdraw","36366.89","3636.689","2025-05-25T01:53:38.127Z","بشكل نستنتج محل آخرون كلاهما أركل بلدة أميل."
"155","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","withdraw","764536.26","76453.626","2025-05-25T09:06:42.353Z","يمارس منتصف جمهور نفسه يستخدم رأس عمر يتعقب."
"156","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","withdraw","120275.69","12027.569","2025-05-24T17:13:11.121Z","الأمل ساطع الأمل أقل سلسلة يتعلم الجبر صالح ثلاثون."
"157","4","1f960ee3-1b01-488c-afc9-cade5d4c0379","12","withdraw","70287.91","7028.791","2025-05-24T15:04:50.519Z","فيما يأتي ويفر حضن ركن."
"158","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","withdraw","323272.72","32327.271999999997","2025-05-24T23:33:48.451Z","فضة يتعلم مرهق تقطر معك أخضر يلاحظ يتردد."
"159","3","27c01421-7170-469c-853f-e48d75fa83fa","25","deposit","103710.84","10371.083999999999","2025-05-24T15:11:41.661Z","واع طويل الدير دعه رهيب متوسط وسيم."
"160","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","withdraw","565722.67","56572.26700000001","2025-05-24T22:54:29.569Z","حصلت أسلم تواصل الوادي حبيب."
"161","6","696508f2-d11d-450b-95ff-d854584f943e","3","deposit","647252.18","64725.21800000001","2025-05-25T10:40:04.363Z","معظم ملعقة مائة فليكن عريض غربال ضيق سيارة اكل سألتصق."
"162","4","69b80b78-7bcf-47b0-8bba-50ef2c34a043","11","withdraw","977028.45","97702.845","2025-05-25T05:03:06.878Z","متع حياة عليه اللطف بلطف مواطنون الة القيء مثل مريح."
"163","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","discount","441119.16","44111.916","2025-05-24T22:30:17.647Z","شيء العليا يتدحرج."
"164","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","withdraw","949358.41","94935.841","2025-05-24T21:51:19.430Z","ساحقة بجوار يعرفون ممتع ذراع."
"165","5","42b09504-3c4e-4b20-96bc-c16a0c421f12","15","deposit","969524.36","96952.436","2025-05-25T10:23:07.596Z","الإحسان بهجة زال كان يغني."
"166","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","deposit","497718.21","49771.821","2025-05-25T04:35:24.265Z","رسغ رقابة آتي المحيط صدقة تحية أغطي."
"167","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","withdraw","863735.22","86373.522","2025-05-24T16:52:04.808Z","العمل بهجة أمشي إلتواء إيداع نشط أُطرُوحَة."
"168","3","27c01421-7170-469c-853f-e48d75fa83fa","25","deposit","308139.65","30813.965000000004","2025-05-25T12:37:31.469Z","أدير جمال رحلة صنعت أنت المدفأة يجب واع تدليك."
"169","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","deposit","38657.36","3865.736","2025-05-25T11:26:06.412Z","ليّن سماء مخمن معظم أعتقد اضع لماذا سير."
"170","1","5dd9e66d-26f0-4796-9973-acc3b3fcd011","10","discount","541401.48","54140.148","2025-05-25T05:23:48.270Z","مرات مختفي يظهر متنوع مبتذلة."
"171","1","5dd9e66d-26f0-4796-9973-acc3b3fcd011","10","deposit","925395.49","92539.549","2025-05-25T02:26:04.139Z","دعه القليل مهارات واحد انتصار سيل أين مؤلف مجموعة."
"172","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","discount","473539.82","47353.982","2025-05-25T10:45:31.165Z","يمارس الوصول مهدئ ذاهب."
"173","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","withdraw","153516.72","15351.672","2025-05-24T20:26:03.593Z","إنها ينمو غير."
"174","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","withdraw","404085.15","40408.515","2025-05-25T07:44:42.986Z","شروط والنسيج لك يتعلم تعتاد."
"175","4","edda7784-f496-41c6-b31f-775d77cb1f07","17","deposit","972250.58","97225.05799999999","2025-05-24T21:19:43.231Z","القوي ماهر اضع السماع أسقط مع رجل شرط."
"176","1","116bc101-8874-4402-b641-afc5e583bb9b","16","deposit","104115.11","10411.511","2025-05-25T10:40:45.540Z","أمشي ثلاثة أرى احب سريع يعرفون مرحبًا."
"177","4","edda7784-f496-41c6-b31f-775d77cb1f07","17","discount","237001.55","23700.155","2025-05-24T15:23:09.399Z","قبول الفراء تعتاد استراحة ثلاثة شاب يشمل صدر."
"178","4","1f960ee3-1b01-488c-afc9-cade5d4c0379","12","deposit","981705.13","98170.513","2025-05-25T01:45:30.326Z","المنشئ رقبة قليل الخصم سبورة أدوس فارغ انتصار رجولي برودة."
"179","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","withdraw","285591.37","28559.137","2025-05-25T05:15:09.909Z","صداقة أكون أحضر فاجأ وَسَط مرحبا مضيف امتعة أفترض."
"180","1","5dd9e66d-26f0-4796-9973-acc3b3fcd011","10","deposit","190824.01","19082.401","2025-05-25T05:48:31.452Z","طباشير عضوية يتردد."
"181","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","discount","303682.09","30368.209000000003","2025-05-24T20:49:14.601Z","يدق السعة بحرص ملعقة دور فريق علاج اضفت."
"182","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","withdraw","330768.31","33076.831","2025-05-25T12:31:59.611Z","يكون اضع إدارة عباس الأكثر أخضر رحلة روح يكلف حضن."
"183","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","discount","64842.16","6484.216","2025-05-25T03:46:26.911Z","اقود السترة يساعد."
"184","3","27c01421-7170-469c-853f-e48d75fa83fa","25","withdraw","778390.32","77839.03199999999","2025-05-25T11:56:08.340Z","شاب يساعد يعرفون حضري أنا يمارس ذاهب كثيرة جمع."
"185","1","116bc101-8874-4402-b641-afc5e583bb9b","16","deposit","560793.85","56079.384999999995","2025-05-25T09:08:38.288Z","بلطف يتعلم مثاب اقف نستنتج."
"186","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","deposit","330670.02","33067.002","2025-05-24T23:50:20.296Z","أستسلم صديق بقدر لوم حقا."
"187","1","04c138b8-7346-43f4-8abf-316c30403bd9","19","discount","433060.13","43306.013","2025-05-24T16:51:35.286Z","عزيزي موافق أقسم جهاز."
"188","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","deposit","250113.73","25011.373","2025-05-24T16:56:18.769Z","خزانة أعتبر يتعقب سنة أتفق معظم امراء متطوع تحميل."
"189","4","26295b8e-2e90-4aa5-999a-03e7f2d985a0","4","withdraw","679737.81","67973.781","2025-05-24T13:19:48.674Z","مستمر أخسر وقت يرفع يمثل إعجاب."
"190","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","deposit","436553.61","43655.361","2025-05-25T04:33:08.989Z","معك مزيج تتدفق قبلت مثاب على مأخوذ."
"191","5","42b09504-3c4e-4b20-96bc-c16a0c421f12","15","deposit","841293.74","84129.374","2025-05-25T05:28:22.093Z","بالباص نهاية على فزت إلى."
"192","4","69b80b78-7bcf-47b0-8bba-50ef2c34a043","11","discount","833281.92","83328.19200000001","2025-05-25T05:48:41.140Z","مربع إمضاء ألحق جار يعبر غائب."
"193","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","withdraw","923520.14","92352.014","2025-05-25T08:38:32.794Z","يصدق بجوار جداً ممتع يسير نفع."
"194","4","1f960ee3-1b01-488c-afc9-cade5d4c0379","12","discount","610213.7","61021.369999999995","2025-05-24T18:19:55.655Z","كشط يكنس انعش السماع."
"195","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","withdraw","440352.95","44035.295","2025-05-24T14:29:44.035Z","ماهر وظائف عادة معظم المدفأة زال أوافق منهم تبعًا مرة."
"196","1","116bc101-8874-4402-b641-afc5e583bb9b","16","deposit","267154.89","26715.489","2025-05-25T11:33:11.276Z","مسرح يزيل مادة يبدو يصدق آخرون نفسه يفتح إنها."
"197","1","116bc101-8874-4402-b641-afc5e583bb9b","16","deposit","432607.9","43260.79","2025-05-24T18:07:38.583Z","يغني أفضل خلف كتف أخت."
"198","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","withdraw","548515.59","54851.558999999994","2025-05-25T02:59:43.210Z","أعلن اسمنت التي يكون ملعقة أحضر."
"199","4","1f960ee3-1b01-488c-afc9-cade5d4c0379","12","withdraw","228318.95","22831.895","2025-05-25T01:36:13.740Z","المدفأة عاصف باقية صلب عتيق برودة سأشرح."
"200","4","26295b8e-2e90-4aa5-999a-03e7f2d985a0","4","withdraw","906256.03","90625.603","2025-05-24T23:15:44.072Z","تصدع العليا يدق زوجة تبني ممتع نجمة الخدع."
"201","1","116bc101-8874-4402-b641-afc5e583bb9b","16","withdraw","881516.4","88151.64","2025-05-25T11:40:15.770Z","لكم اخذت ضد مفيد يصلح حلها وسيم رماد."
"202","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","withdraw","334365.01","33436.501000000004","2025-05-25T12:59:16.486Z","يهرب العائلة أنمو دولة."
"203","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","discount","856612.9","85661.29000000001","2025-05-25T04:39:33.065Z","استراحة ألفت يساعد الحقيقة نجح أغنية اضحك كلب."
"204","5","42b09504-3c4e-4b20-96bc-c16a0c421f12","15","discount","723226.82","72322.682","2025-05-24T14:29:50.556Z","نسر بدأت أعيش اسمنت زحف حزين يستخدم يقي للمتابعة ثلاث."
"205","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","discount","657018.91","65701.891","2025-05-24T21:58:30.276Z","عشاء يضحك مكعب رفض مادة يوضح سلام يسامح زجاجة أبدي."
"206","2","fdae4289-0f1f-41b2-aa95-5e4b77ff6c11","9","withdraw","675006.57","67500.65699999999","2025-05-25T07:09:08.538Z","نظيف المحيط بالفعل طباشير."
"207","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","withdraw","863769.23","86376.923","2025-05-24T17:12:12.685Z","يقلق يحضر جار ليونة."
"208","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","deposit","966811.01","96681.101","2025-05-25T01:52:55.819Z","يستخدم مشط ماذا الوصول يحب أعلن أمان."
"209","3","5b9dac8f-56ad-443c-9d0c-0869587c4ff3","13","discount","665336.08","66533.608","2025-05-25T12:52:32.672Z","أجوف دور معماري مجال أستسلم ماهر مشين متماسك ينضم."
"210","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","discount","280920.93","28092.093","2025-05-24T23:22:36.862Z","طعام بالغ مهارات بداهة أستسلم يلاحظ حتى ساطع."
"211","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","withdraw","223628.03","22362.803","2025-05-25T10:57:01.551Z","تصدع مرارًا متى رجولي المدينة ألفت يلاحظ أحب الفائز ادافع."
"212","2","fdae4289-0f1f-41b2-aa95-5e4b77ff6c11","9","withdraw","425897.88","42589.788","2025-05-24T23:16:01.301Z","أعترف أعتقد حل بلدة إذا ديون."
"213","5","be4b603e-dcb6-460c-b1c9-5dcc116f44e1","5","discount","345898.02","34589.802","2025-05-25T10:23:52.845Z","أب آمل تصل لون تخمين اجل راحة قوي."
"214","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","discount","956964.1","95696.41","2025-05-25T09:07:15.576Z","لون أحب نسر منتج مرسوم حقًا إنها آدم أذن."
"215","1","116bc101-8874-4402-b641-afc5e583bb9b","16","deposit","524436.74","52443.674","2025-05-24T19:36:45.065Z","شجيرة حزينين ظل جهاز دعوى لطيف مجمع النهر فجأة."
"216","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","discount","498809.79","49880.979","2025-05-25T10:15:20.399Z","عدالة بهجة اشرب."
"217","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","discount","228395.7","22839.57","2025-05-24T18:06:31.286Z","للرفض وأود المنشئ إيداع باستمرار خيار وحشي يصلح تواصل."
"218","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","discount","51219.87","5121.987","2025-05-25T02:48:36.390Z","أتصل بدانة مجموع بقرة شريك عادة عصا."
"219","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","discount","736480.39","73648.039","2025-05-25T07:20:11.006Z","اللطف مسرح دور الحقيقة ملموس ضعيف وَسَط المقصود دواء."
"220","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","deposit","122356.35","12235.635","2025-05-24T13:38:09.744Z","متطوع بالغ خجول يحشد فن آكل احترام."
"221","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","withdraw","470514.76","47051.476","2025-05-25T06:17:45.126Z","يقام يزيل أرتب الجانبين المد."
"222","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","discount","314082.17","31408.216999999997","2025-05-24T22:00:32.800Z","اغادر ماهر قصير مثل يهرب مرآة مجال مقرر."
"223","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","deposit","770236.46","77023.646","2025-05-25T03:14:12.733Z","وميض متشوق يتقدم رأى سبب آتي."
"224","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","discount","820436.03","82043.603","2025-05-25T03:44:32.082Z","حضن وظائف حقًا بِكر عفوية."
"225","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","withdraw","757807.97","75780.79699999999","2025-05-25T05:11:03.523Z","ثلاثون مرحبًا يتمتع حزينين يرتقع السماع أسمع عاصف شاب."
"226","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","withdraw","138558.57","13855.857","2025-05-25T10:57:35.197Z","الريح إلتواء عزيزتي جداً كثيرة ارباح انهم فضة."
"227","4","edda7784-f496-41c6-b31f-775d77cb1f07","17","deposit","34122.79","3412.279","2025-05-25T03:23:29.398Z","مشرق المسالك يبعد يرتجف الكبرى حقيقة ضد ملموس محل مبنى."
"228","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","withdraw","7727.33","772.733","2025-05-24T17:41:30.407Z","مِرفَق التشقلب موافق."
"229","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","deposit","483495.6","48349.56","2025-05-24T15:59:04.158Z","زحف علي أعيش ادافع إلى رفض."
"230","4","69b80b78-7bcf-47b0-8bba-50ef2c34a043","11","deposit","715726.41","71572.641","2025-05-24T13:31:14.552Z","تبني يفعل بقرة تم عدالة شهرة مهدئ ساحقة متطور غداً."
"231","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","discount","42774.77","4277.477","2025-05-25T03:42:26.816Z","يجب تهور صداقة."
"232","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","withdraw","954206.45","95420.64499999999","2025-05-24T14:43:58.239Z","فضول قادم يقام يدفع الحضارة كلا."
"233","6","696508f2-d11d-450b-95ff-d854584f943e","3","deposit","240627.57","24062.757","2025-05-25T03:18:45.619Z","كلب جرس حقا اقول الجسم مشهور سمة يحذب."
"234","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","withdraw","340808.67","34080.867","2025-05-25T09:19:39.258Z","مكاتب اجل ذهبي زحف قبل جاذبية يأتي غداً بلطف تاج."
"235","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","withdraw","580360.54","58036.054000000004","2025-05-25T04:08:42.310Z","دولة كشط تحدث ذاهب باقية يصدق صورة أرى شراب صيف."
"236","3","5b9dac8f-56ad-443c-9d0c-0869587c4ff3","13","deposit","73350.92","7335.092","2025-05-25T11:39:40.030Z","أحاول مدهش المشي مبروك معركة نفسها لحية."
"237","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","discount","528540.7","52854.06999999999","2025-05-24T19:40:34.961Z","شاب أثاث زجاجة شئ متساوي."
"238","4","26295b8e-2e90-4aa5-999a-03e7f2d985a0","4","withdraw","783910.04","78391.004","2025-05-24T19:38:20.661Z","ثقافة هي الموقف بدانة حقًا وسوف عالي."
"239","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","deposit","284223.99","28422.398999999998","2025-05-25T02:23:43.824Z","كثيرة يسلم يكلف يأتي."
"240","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","withdraw","511574.35","51157.435","2025-05-24T14:19:37.178Z","نحن تتدفق ايام صغير يضحك."
"241","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","withdraw","806482.28","80648.228","2025-05-25T05:14:57.290Z","ضجة فقط موافق الكل سيارة معركة رفض العنكبوت تحدث انزعها."
"242","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","discount","381697.32","38169.732","2025-05-24T23:35:34.742Z","يلائم أنا استطيع منحنى إعجاب أحد حاضر مبروك حجرة."
