payment_id,order_id,card_type,customer_id,paid_amount,bank_transaction,payment_at
"07f7c740-f83e-48e2-9be4-31968312315b","38f5ffa7-2da4-4c1d-a64e-3f5c1706484a","amex","10","403513.3","deposit transaction at بوديبة - فقوسة using card ending with ****2362 for BHD 274.45 in account ***8206.","2025-05-24T01:18:19.915Z"
"f51a3bd4-63be-4c59-8ac1-da5457f3927f","f0041cc7-7388-4a6e-be0a-0e2ba106d90f","amex","10","705386.58","A withdrawal of ARS 833.37 occurred at ادريس Group using a card ending in ****6455 for account ***0783.","2025-05-24T19:47:56.982Z"
"3e0c502a-70e3-427a-8d7e-1ea379f591ce","a9ebf1db-ab90-4080-b429-9b5519e338ae","visa","4","220965.71","deposit at بن عبد الكريم Group with a card ending in ****2195 for JPY 156.60 from account ***3330.","2025-05-24T16:19:14.677Z"
"54e0c9a8-9043-4dc1-84d4-a6a5eaee40cb","8340838d-1c6e-4828-a966-e71c4fffe5ec","amex","16","728718.62","invoice at الصغير, شقرون and الطويل with a card ending in ****9745 for QAR 62.06 from account ***6566.","2025-05-24T18:57:43.440Z"
"17bc9c0b-d7f0-4638-b925-478c030ccd67","9aedcdf9-5ac5-46bf-b00f-a2a73f85d37e","mastercard","13","314863.38","A invoice of MNT 135.41 occurred at النفطي - الزوابي using a card ending in ****6080 for account ***5796.","2025-05-24T14:13:15.498Z"
"30bbcf4f-18a9-43cc-ad09-2460c43e914d","43919b01-bbe9-420b-b3b5-5e018fc19d03","mastercard","12","127853.44","Your invoice of XOF 918.23 at بنسلامة, بن عبد الكريم and العواني was successful. Charged via card ****8165 to account ***6597.","2025-05-24T09:09:19.975Z"
"ba7efac7-70e5-4fd7-b1bd-35019e38b140","99feb435-c0f8-43e2-aff6-23a2b523ed7b","visa","4","199746.55","Payment of SCR 13.85 for deposit at بن حمودة, الوحيشي and العلاني, processed with card ending ****7838 linked to account ***7220.","2025-05-24T17:38:18.202Z"
"b3e3e10f-13db-41ed-9f88-2a2d61cc3c99","cbcaad26-88eb-44ae-93b1-42325e26e3ed","mastercard","3","253793.23","withdrawal transaction at غويلة, بن عثمان and بودوارة using card ending with ****6482 for TMT 909.66 in account ***2967.","2025-05-24T20:34:23.453Z"
"8ea5547d-cbc5-47d7-966f-a2956aae7183","9f79988a-e559-4fda-acf5-90a48021fa15","amex","9","731988.16","invoice at غويلة and Sons with a card ending in ****5901 for MRU 590.91 from account ***3863.","2025-05-24T10:20:53.448Z"
"bc58d7db-a0bc-44d1-811e-27f17837d235","2c7ce8d5-becb-4a91-86ec-292349e6f0a3","mastercard","15","433378.61","A withdrawal of GEL 39.16 occurred at الدرقاش LLC using a card ending in ****2009 for account ***3158.","2025-05-24T09:11:06.169Z"
"c7c10df1-a42d-4228-8804-42a4ed5f1d48","bc59e37c-ee39-4883-90e0-89ce9263dd2e","visa","8","3821.1","invoice confirmed at الحمامي, تومي and النفير for GYD 880.48, card ending in ****8681 associated with account ***3257.","2025-05-24T20:05:02.536Z"
"478ceb77-a340-408e-8549-6fcd1c8485bd","e7f5bc06-1eec-4338-85b3-de97d7d25d44","amex","12","722165.05","A deposit for PAB 968.28 was made at المولدي Inc via card ending ****0264 on account ***8630.","2025-05-24T08:54:00.581Z"
"f4fc6943-e1e9-4ea3-aebc-70a00d7558a3","5cba0b84-c559-4240-8c70-193d6368694a","mastercard","11","659976.24","payment transaction at الرصاع - عظومة using card ending with ****0944 for ALL 773.04 in account ***3535.","2025-05-23T23:43:41.681Z"
"c6c19722-c4f4-46c3-802f-cdaa008a0b68","8df5f069-04ec-4263-8ec6-343041ddd42a","visa","10","113242.32","Payment of XOF 212.53 for deposit at شقرون, غويلة and السقا, processed with card ending ****6243 linked to account ***4002.","2025-05-24T08:34:40.383Z"
"53836c87-e79f-4f0c-b504-704dc2eebcc1","3eaa868a-19fe-43d5-9eff-e640b6a3c943","mastercard","7","411241.95","withdrawal at الرصاع Inc with a card ending in ****6923 for MOP 869.67 from account ***8817.","2025-05-24T14:02:50.504Z"
"1d51a97a-a4d9-4451-82e4-1e223f02a14a","b1345094-2b87-4349-8e42-a6aaab3cb968","visa","13","584079.03","A invoice of GMD 98.08 occurred at بن عمر, عاشور and بن عاشور using a card ending in ****0555 for account ***8254.","2025-05-24T09:04:55.194Z"
"4b890bd7-548d-436e-b448-5e7da6dfaf8d","b3128465-c1a8-4b52-9941-94e0526dc60a","mastercard","3","43301.66","Transaction alert: deposit at بن عثمان and Sons using card ending ****1793 for an amount of KZT 674.80 on account ***9651.","2025-05-24T10:14:00.205Z"
"e3b94f21-e286-4877-9824-e385d595a61a","ede30293-6b77-4695-aad2-c818fefdaed9","amex","9","821484.84","invoice of MMK 578.57 at عطالله - الع لويني charged to account ending in 9669 using card ending in ****8031.","2025-05-24T11:56:41.603Z"
"6fb8ddc8-9c2a-43ac-81f2-af9647514787","2e497b32-2f2a-4bb4-8b19-1027e3823142","visa","6","185228.33","payment confirmed at همدان Group for JMD 844.32, card ending in ****5153 associated with account ***9979.","2025-05-24T12:35:18.272Z"
"8f33ed6b-f8e4-414d-a5d7-9404edbc3e3a","cdec7173-7773-412c-a785-8bbb92388096","visa","10","302102.93","You made a invoice of MOP 380.25 at بوهاها, بن عثمان and الصفار using card ending in ****2014 from account ***6810.","2025-05-24T17:46:06.229Z"
"1057f15c-0beb-47e5-9cae-fb8672d54add","bd4923ae-d33b-4af0-b7bb-84c206cae801","mastercard","7","764634.96","Payment of SOS 623.45 for withdrawal at بن عبدالله LLC, processed with card ending ****3216 linked to account ***5481.","2025-05-24T05:54:51.519Z"
"b2b72e87-d614-459f-8b55-45dfbf241faf","5994625d-8ea4-419e-b851-f72f5ddff739","visa","5","677880.6","A withdrawal of KWD 877.20 occurred at الحجيج and Sons using a card ending in ****0613 for account ***7999.","2025-05-24T11:54:29.499Z"
"45868b88-519e-4ddd-a9bd-baae15649a31","e823058c-f221-4db0-8e0f-254038e54be6","mastercard","3","953043.31","You made a withdrawal of BBD 362.88 at ادريس and Sons using card ending in ****3504 from account ***6354.","2025-05-24T05:23:30.970Z"
"e6a2cec1-d474-459f-a200-3f0fc126c05d","5b984528-982d-4a80-a151-29fdadc28038","mastercard","2","206965.92","deposit confirmed at لخشين - الصغير for NIO 378.38, card ending in ****9779 associated with account ***6873.","2025-05-24T06:29:02.528Z"
"b166123b-28b4-432f-b577-bdcb22af1987","c6d257dd-ca53-4965-ac47-688c5b423db0","amex","16","203388.75","A withdrawal for MUR 368.21 was made at الرقيق, العلايمي and الصفار via card ending ****9549 on account ***2516.","2025-05-24T01:42:15.499Z"
"19f5c9fd-a1ae-4c3f-9c40-9e3974a6419e","b1c8d021-960b-4104-8ad9-113c44b1686f","visa","7","937629.25","invoice at جابالله - ادريس with a card ending in ****2269 for CZK 811.44 from account ***2898.","2025-05-24T07:55:24.252Z"
"4f58baf0-d6d4-4906-9750-d655fca09956","2e1e5a73-0e3b-4366-9e49-b4b6abd5f839","visa","13","775113.51","A payment of SEK 489.13 occurred at نيفر - همدان using a card ending in ****1919 for account ***0426.","2025-05-24T09:38:15.599Z"
"98b0c017-e34c-41fc-95c1-bd4276ccc1fb","ad87b07f-f5bc-4f08-b883-099ba32c461f","visa","15","773706.89","payment transaction at النفير Inc using card ending with ****1009 for NPR 706.80 in account ***4320.","2025-05-23T21:51:36.160Z"
"5912cb05-3873-4a32-a899-f521fa37f15d","1c96754e-ed2f-40a3-9007-3a2b064eebdf","amex","17","729767.01","A invoice of UYU 858.76 occurred at الطويل - بنسلامة using a card ending in ****7569 for account ***0801.","2025-05-24T02:44:18.159Z"
"8af62133-a64f-41f3-8040-6ef6087c7d7f","9a42ebff-3aba-4ee0-8791-64297a708dfc","amex","16","254367.37","deposit processed at الرصاع - جراد for UZS 554.94, using card ending ****3679. Account: ***1827.","2025-05-24T00:06:25.743Z"
"e302807a-354c-4f6e-a351-fd61eb1895a4","e9e67fa4-86c4-4f6a-b600-c24e8f5667bf","mastercard","16","169254.34","payment confirmed at عظومة and Sons for GYD 479.59, card ending in ****5845 associated with account ***9958.","2025-05-24T03:50:26.595Z"
"f6039aad-4112-4a7e-b5d3-40b7ef0b28b1","3c3aa1c4-2652-491b-bec6-acea59003ccc","mastercard","13","515142.34","invoice of HTG 746.98 at العلاني, النفطي and الشيباني charged to account ending in 3981 using card ending in ****9268.","2025-05-24T18:58:16.422Z"
"6c901136-13b6-4937-9990-99e174f839aa","68ee480a-0fcb-4322-a64e-8b4d1af1f70e","amex","19","402799.31","Transaction alert: payment at النفير and Sons using card ending ****8302 for an amount of UAH 400.57 on account ***5542.","2025-05-24T12:33:00.633Z"
"f7d4fdb4-5042-45b9-ba2b-303e0c6b63d9","1723dd32-775f-47ca-89cc-5b02ec8d106e","mastercard","20","843844.57","A invoice for VND 45.85 was made at الغربي and Sons via card ending ****9022 on account ***9338.","2025-05-24T12:59:07.163Z"
"8cf6b39e-0a2b-4222-850e-69a898e44c59","736e6844-9345-456f-b1ec-d33a8dce69e7","mastercard","1","385276.37","You made a deposit of UAH 315.85 at الطويل - النخلي using card ending in ****1341 from account ***2607.","2025-05-24T09:28:40.406Z"
"d57ff0b7-baa8-41d2-84af-ec580dbb7db0","8de1692e-58b2-4ca9-a876-9664cb4a4b54","visa","7","159923.56","Payment of XPF 214.55 for withdrawal at بن عبد الكريم - العلاني, processed with card ending ****7010 linked to account ***3624.","2025-05-23T22:27:03.505Z"
"e16bf591-8046-4a70-af26-a0857c00b3ff","6ae11006-a8d3-4fd5-bb32-5fdad701f529","amex","8","461265.27","A deposit for LBP 546.40 was made at النفير Group via card ending ****7245 on account ***2502.","2025-05-24T20:02:31.575Z"
"16ff3fa7-efca-484f-a138-e0cfef6ca6eb","dc91f749-0c96-422b-bba8-25124556d2c1","amex","14","593022.77","withdrawal of CAD 221.19 at النقاش - عاشور charged to account ending in 8470 using card ending in ****6622.","2025-05-24T02:20:33.731Z"
"049e4075-d2c3-48b6-9b4c-c674a123fd5e","a329d92f-c36f-4cf1-b28c-d28638d61533","visa","19","818751.23","invoice at النفطي, بودوارة and الزوابي with a card ending in ****1882 for EUR 882.59 from account ***0991.","2025-05-24T11:20:24.545Z"
"c7ddf3ef-ac4f-4215-b289-c7cbc67f7ad3","7403b973-f978-4ec4-9758-d6306d09eae0","mastercard","15","139771.51","Transaction alert: payment at الشتيوي - بن حسين using card ending ****4318 for an amount of CLP 745.34 on account ***1247.","2025-05-24T19:12:40.323Z"
"f3f957ff-c64a-49a7-9eac-31e875251624","a64a6c3f-4a20-4d99-ab42-39b81c4aa51e","amex","9","944818.26","deposit processed at شنيق - جابالله for PKR 614.30, using card ending ****6913. Account: ***7046.","2025-05-24T08:52:49.776Z"
"acf35991-610a-41e2-96a8-1950eb55e7e9","43f7091c-7f94-4f53-a874-764cf3b6327c","visa","11","716787.48","payment transaction at المحجوب, الحمامي and المنيف using card ending with ****8916 for TOP 132.37 in account ***5706.","2025-05-24T00:03:24.464Z"
"0acb915b-3fa2-42cb-b91e-ba797b434a33","3ecfb16c-0b1e-4845-bc57-7190af19acc1","mastercard","10","300202.83","deposit transaction at الدرقاش, بوهاها and الطريقي using card ending with ****2203 for TTD 193.19 in account ***8706.","2025-05-24T19:31:46.051Z"
"64b4696f-6822-4194-891c-e329d9c74317","65a6e381-f394-4b8f-a609-5b0a61073dc9","amex","17","234447.94","A payment for GIP 239.13 was made at الشريف Inc via card ending ****9480 on account ***1585.","2025-05-24T01:30:44.464Z"
"83544565-5976-4976-bd0e-056beed759bb","f6b090f1-c923-4b00-bf06-8c41f5a120d2","mastercard","5","871333.18","A payment of IRR 895.07 occurred at النفير, بن حمودة and العطار using a card ending in ****8448 for account ***0807.","2025-05-24T19:13:14.774Z"
"e6d731a5-9a72-48a7-b99f-f9a5483f607a","160feba1-5789-4555-8eaf-c7e3a5c20cd2","amex","10","614423.14","A withdrawal of VUV 536.78 occurred at السقاط, الطريقي and القلشاني using a card ending in ****4276 for account ***2277.","2025-05-24T04:56:17.656Z"
"cdf4e202-cc24-41d0-ade6-473df57a5375","d0b78c49-3990-4b3b-b34d-7f739c8ccae9","amex","5","251505.91","payment at زروق, بن عاشور and السقاط with a card ending in ****2610 for PYG 219.73 from account ***2774.","2025-05-24T13:23:44.365Z"
"209bbf42-dcd2-4d94-8660-c771e8ba4879","98ed7bbe-236b-4052-977f-10a5da6c2bb6","visa","4","796339.55","A invoice for XOF 32.68 was made at سويس LLC via card ending ****0405 on account ***8804.","2025-05-24T04:41:48.334Z"
"4b98100b-acf8-41e9-b50b-e1e9df1398bf","ca643419-6d64-479d-8d31-ce138243dced","amex","10","907711","Transaction alert: deposit at الشتيوي, يافع and غويلة using card ending ****9695 for an amount of GYD 983.14 on account ***3928.","2025-05-23T22:53:32.780Z"
"6e02b8d2-e7f7-46f7-bf0b-528875e0858e","81681bf7-cba5-4be0-bba8-39695eed81d8","mastercard","17","94910.48","invoice at الوحيشي, عاشور and بن عاشور with a card ending in ****4018 for DZD 389.53 from account ***4644.","2025-05-24T11:01:42.822Z"
"66c276ff-2620-45cb-b7b3-6190fcc97813","e2228fe4-1482-4702-aca9-3681c3ef8427","visa","18","738373.6","Payment of AUD 258.18 for invoice at نيفر, بن عبد السلام and بودوارة, processed with card ending ****8652 linked to account ***2177.","2025-05-24T07:00:19.992Z"
"018d43b4-f604-45f6-a118-4794edd9360d","79b41057-ea18-4574-bd9d-f217eade26de","mastercard","5","787811.15","deposit transaction at يافع - جابالله using card ending with ****5281 for CVE 59.20 in account ***8311.","2025-05-24T18:54:24.959Z"
"a313fc1f-5b93-4944-b85d-bb1429ad6949","0b57d4b8-e72b-4bae-9930-cafd58e69250","amex","9","78948.65","A withdrawal for ZWL 153.54 was made at الغربي, بن حسين and الصغير via card ending ****3744 on account ***5410.","2025-05-24T19:48:49.931Z"
"bd98958e-80db-43eb-92e2-b1ed6ca7ee9b","e4230cab-b568-4e47-9f7b-cfb61b41b1b2","visa","19","984814.14","A deposit for BBD 867.49 was made at الأشراف, السقاط and الزوابي via card ending ****7650 on account ***1627.","2025-05-24T01:55:02.071Z"
"a3c761cf-e6b6-4985-8f7e-dde146697623","b654ad22-e052-41cd-9352-e417fd45779a","amex","17","475299.83","Your withdrawal of NGN 309.11 at العلايمي - همدان was successful. Charged via card ****7939 to account ***7553.","2025-05-24T00:37:55.269Z"
"29f8482e-14be-45af-8fe2-979600d6cb89","09003870-dc66-4398-95de-5a1c3683c06c","mastercard","3","240183.98","A payment of SYP 959.88 occurred at القلشاني, بن حسين and الحجيج using a card ending in ****4216 for account ***4955.","2025-05-24T09:24:04.943Z"
"b5f72ae6-2b3a-4b54-aec2-d926bed7d330","217fe8e5-9ca0-49c9-ac76-964672d53430","visa","10","265943.19","invoice processed at ادريس, همدان and العطار for WST 386.68, using card ending ****1804. Account: ***5388.","2025-05-24T04:01:43.148Z"
"091a407c-befa-4050-81c7-cc0e8bf63e0d","bad51f5b-9656-47db-bd8a-aa9a9716171f","visa","19","268285.7","withdrawal transaction at يافع Inc using card ending with ****6050 for MOP 623.02 in account ***7082.","2025-05-24T15:15:08.125Z"
"9728541e-5d7f-434c-9f76-b5b47e803d84","4fc4d65d-5a92-4460-a008-b8a9bbc0295b","mastercard","10","271698.1","You made a withdrawal of SEK 770.56 at العلاني - النابلي using card ending in ****2071 from account ***4647.","2025-05-23T23:00:25.631Z"
"1b6d2f97-ec80-4e93-834a-d88b1a594d01","edfdd9d2-d77d-41c5-9074-5fc1971184c5","visa","5","952852.79","You made a payment of GHS 61.47 at بن عبد السلام LLC using card ending in ****0973 from account ***1280.","2025-05-24T00:30:51.695Z"
"d22f01c9-751b-4afe-bb18-4626864c64ef","4b2b86f9-4651-4340-b43a-e492ed4fcaef","mastercard","11","225510.51","invoice at السقاط and Sons with a card ending in ****4218 for SBD 97.89 from account ***9597.","2025-05-24T07:00:30.964Z"
"69a8dd5c-166c-4d0f-8f91-3943f751627d","2233b63e-8b0a-401c-a9de-e7a32424056e","mastercard","3","424221.31","A deposit of CDF 961.12 occurred at البشيري - زروق using a card ending in ****5024 for account ***1035.","2025-05-24T00:09:41.466Z"
"98adb421-a991-421c-b321-b6dd2f12a511","2ec0e4f2-4971-4f3d-8bc7-d20584370687","mastercard","6","86691.82","invoice at الشتيوي, عطالله and سعيد with a card ending in ****5661 for PYG 361.38 from account ***4387.","2025-05-23T21:07:36.715Z"
"d8df3468-df21-4064-95e2-b21e0743b823","a40fee46-94ce-47a4-8bf9-f14fc11764f2","visa","2","751328.24","payment of GMD 84.85 at القلشاني Group charged to account ending in 0142 using card ending in ****6479.","2025-05-24T09:58:18.639Z"
"1443b425-734b-49db-8550-3395b61e28f6","24ecf77d-c331-477f-b467-16b9097269f4","mastercard","3","201350.24","invoice confirmed at هذيل LLC for NPR 495.12, card ending in ****5826 associated with account ***6548.","2025-05-24T09:43:59.281Z"
"219aaa38-9b62-4c81-9948-3e9da65bcfc7","73fbd0b9-d097-4d6f-a002-d25e1a3de3f0","mastercard","10","257591.43","withdrawal at بودوارة LLC with a card ending in ****8362 for AUD 572.44 from account ***8896.","2025-05-24T20:54:23.687Z"
"9e4a3abe-6f50-4b78-9211-7ae512e8a4c4","196c6139-c643-44ac-9c4d-b410c4e72eeb","amex","5","806369.21","Your payment of INR 913.09 at خنفير - بن حمودة was successful. Charged via card ****4778 to account ***5357.","2025-05-24T03:48:23.356Z"
"99118e9a-32e9-4ea0-a92c-ee8032fc5b88","4f759d60-be8f-4459-9eb8-7ca8e88e2c8b","mastercard","16","700738","A deposit for BBD 676.91 was made at السقا, الزوابي and الخليفي via card ending ****3505 on account ***7644.","2025-05-24T04:06:27.251Z"
"ffd3af7a-9244-4630-b815-82ee2909b1df","6670c98b-63ba-4cfc-aa10-1bc40cf8dbef","visa","16","395296.07","payment confirmed at بودوارة - الغربي for NAD 267.99, card ending in ****0515 associated with account ***7029.","2025-05-24T04:03:52.351Z"
"d3c709ca-ed0b-4dd4-94bc-137c50214b48","ddcb7147-7440-45c8-85c7-dfba14fe7357","mastercard","6","901176.48","Payment of GMD 834.09 for invoice at الطريقي, بنسلامة and النابلي, processed with card ending ****4226 linked to account ***3604.","2025-05-23T23:34:09.397Z"
"ff75554b-a09e-4085-a4e4-be8c2dfb882a","3f9618a5-689c-43a9-b9a4-d6dc721c539c","mastercard","6","155308.9","Payment of CVE 841.15 for deposit at بن عبدالله, الرصاع and النفطي, processed with card ending ****7109 linked to account ***3961.","2025-05-23T22:58:07.441Z"
